name,description,price,originalPrice,quantityAvailable,category,subCategory,images,sellerEmail,location,productType,tags,inStock,featured,isNewProduct,discount
Embossed Copper Jug with Lid (1.5L),"Traditional copper jug with matching lid, handcrafted with beautiful embossed designs by skilled artisans from Rajasthan. Perfect for storing water overnight for Ayurvedic benefits.",1499,1899,12,Kitchen & Dining,Home & Living,copper_jug_1.jpg|copper_jug_2.jpg|copper_jug_3.jpg,ramesh.chaudhary@lokrise.in,Jaisalmer,physical,copper|jug|water|traditional|embossed|handcrafted,true,true,false,21
Copper Pooja Thali Set,"Complete copper pooja thali (worship plate) set handcrafted by traditional metalsmiths. Includes all essential items for daily worship rituals, each piece individually made with traditional designs.",1999,2499,10,Religious & Festive,Home & Living,copper_thali_1.jpg|copper_thali_2.jpg|copper_thali_3.jpg,ramesh.chaudhary@lokrise.in,Jaisalmer,physical,copper|pooja|thali|religious|traditional|handcrafted,true,false,true,20
Hammered Copper Dinner Set (16 Pieces),"Exquisite copper dinner set handcrafted by skilled metalsmiths from Rajasthan. This 16-piece set includes plates, bowls, and serving dishes, each hammered by hand to create a beautiful texture and finished with food-safe coating.",4999,5999,5,Kitchen & Dining,Home & Living,copper_dinner_1.jpg|copper_dinner_2.jpg|copper_dinner_3.jpg,ramesh.chaudhary@lokrise.in,Jaisalmer,physical,copper|dinner-set|traditional|luxury|handcrafted|hammered,true,true,true,17
Millet Cookies Assorted Pack (250g),"Healthy cookies made from traditional Indian millets (ragi, jowar, bajra) by rural women from Karnataka. These delicious cookies are packed with nutrients, naturally sweetened, and free from preservatives and artificial ingredients.",299,349,50,Snacks & Cookies,Food & Beverages,millet_cookies_1.jpg|millet_cookies_2.jpg|millet_cookies_3.jpg,anita.kumari@lokrise.in,Bellary,physical,millet|cookies|healthy|traditional|organic|natural,true,true,true,14
Ragi Chocolate Cookies (200g),"Delicious chocolate cookies made with nutritious ragi (finger millet) flour. Handmade by rural women entrepreneurs using traditional recipes with a modern twist. Rich chocolate flavor with the goodness of ancient grains.",249,299,60,Snacks & Cookies,Food & Beverages,ragi_cookies_1.jpg|ragi_cookies_2.jpg|ragi_cookies_3.jpg,anita.kumari@lokrise.in,Bellary,physical,ragi|cookies|chocolate|healthy|traditional|millet,true,false,false,17
Multi-Millet Savory Crackers (200g),"Crispy savory crackers made with five traditional Indian millets. Hand-rolled and baked by rural women artisans using traditional recipes. Perfect healthy snack option with the goodness of ancient grains.",199,249,70,Snacks & Cookies,Food & Beverages,millet_crackers_1.jpg|millet_crackers_2.jpg|millet_crackers_3.jpg,anita.kumari@lokrise.in,Bellary,physical,millet|crackers|healthy|savory|traditional|snack,true,true,true,20
Millet & Jaggery Energy Ladoo (12pcs),"Traditional energy balls made with mixed millets, jaggery, nuts, and ghee. Handmade by women from rural Karnataka using time-honored recipes. Nutritious snack perfect for quick energy boosts.",349,399,40,Snacks & Cookies,Food & Beverages,millet_ladoo_1.jpg|millet_ladoo_2.jpg|millet_ladoo_3.jpg,anita.kumari@lokrise.in,Bellary,physical,millet|ladoo|energy|traditional|jaggery|healthy,true,true,false,13
Millet Gift Hamper,"Beautifully packaged gift hamper containing assortment of millet-based products including cookies, crackers, ladoos, and millet flour. Perfect healthy gift option made by rural women entrepreneurs.",999,1299,20,Gift Packs,Food & Beverages,millet_hamper_1.jpg|millet_hamper_2.jpg|millet_hamper_3.jpg,anita.kumari@lokrise.in,Bellary,physical,millet|gift-pack|healthy|traditional|assorted|organic,true,false,true,23
Natural Indigo Dyed Cotton Stole,"Handwoven cotton stole naturally dyed with traditional indigo by master craftswomen from Gujarat. Each piece features subtle variations in shade that highlight its handcrafted nature. Perfect lightweight accessory for all seasons.",899,1199,30,Women's Accessories,Fashion,indigo_stole_1.jpg|indigo_stole_2.jpg|indigo_stole_3.jpg,meena.kumari@lokrise.in,Bhuj,physical,indigo|stole|natural-dye|handwoven|traditional|cotton,true,true,true,25
Indigo Block Printed Cotton Scarf,"Beautiful cotton scarf featuring traditional block printing with natural indigo dye. Handcrafted by artisans from Kutch using carved wooden blocks and techniques passed down through generations.",799,999,35,Women's Accessories,Fashion,indigo_scarf_1.jpg|indigo_scarf_2.jpg|indigo_scarf_3.jpg,meena.kumari@lokrise.in,Bhuj,physical,indigo|scarf|block-print|handmade|traditional|cotton,true,false,true,20
Handwoven Indigo Cushion Covers (Set of 2),"Beautiful cushion cover set handwoven from cotton and naturally dyed with traditional indigo. Features intricate patterns created by master weavers from Gujarat using traditional techniques.",799,999,25,Home Decor,Home & Living,indigo_cushion_1.jpg|indigo_cushion_2.jpg|indigo_cushion_3.jpg,meena.kumari@lokrise.in,Bhuj,physical,indigo|cushion-cover|natural-dye|handwoven|traditional|home-decor,true,true,false,20
Indigo Table Runner with Bandhani Design,"Handcrafted table runner made from handwoven cotton fabric, naturally dyed with indigo and featuring traditional Bandhani (tie-dye) patterns. Created by skilled artisans from Kutch, Gujarat.",1099,1399,15,Home Decor,Home & Living,indigo_runner_1.jpg|indigo_runner_2.jpg|indigo_runner_3.jpg,meena.kumari@lokrise.in,Bhuj,physical,indigo|table-runner|natural-dye|bandhani|traditional|handcrafted,true,false,true,21
Indigo Dyed Bedsheet with Pillowcases,"Luxurious bedsheet set handwoven from cotton and naturally dyed with traditional indigo. Set includes one queen-size bedsheet and two pillowcases, all featuring subtle indigo patterns created by master artisans.",2499,2999,10,Home Decor,Home & Living,indigo_bedsheet_1.jpg|indigo_bedsheet_2.jpg|indigo_bedsheet_3.jpg,meena.kumari@lokrise.in,Bhuj,physical,indigo|bedsheet|natural-dye|handwoven|traditional|bedroom,true,true,true,17
Neem Wood Comb Set (Set of 3),"Set of three handcrafted combs made from sustainable neem wood by skilled artisans from Uttar Pradesh. Features wide-tooth, fine-tooth, and beard comb designs. Neem wood naturally conditions hair and prevents scalp issues.",799,999,40,Hair Care,Beauty & Personal Care,neem_comb_1.jpg|neem_comb_2.jpg|neem_comb_3.jpg,brijesh.kumar@lokrise.in,Saharanpur,physical,neem|comb|wooden|hair-care|natural|handcrafted,true,true,true,20
Sandalwood Beard Comb,"Handcrafted beard comb made from aromatic sandalwood by master woodworkers. Features fine teeth designed specifically for beard care with natural oils that condition facial hair.",499,599,50,Men's Grooming,Beauty & Personal Care,sandal_comb_1.jpg|sandal_comb_2.jpg|sandal_comb_3.jpg,brijesh.kumar@lokrise.in,Saharanpur,physical,sandalwood|comb|beard|men|grooming|handcrafted,true,false,true,17
Wooden Hair Massage Paddle Brush,"Natural wooden paddle brush handcrafted from sustainable wood with rounded wooden pins. Designed to massage the scalp while detangling hair. Created by skilled woodworkers using traditional techniques.",699,899,35,Hair Care,Beauty & Personal Care,wooden_brush_1.jpg|wooden_brush_2.jpg|wooden_brush_3.jpg,brijesh.kumar@lokrise.in,Saharanpur,physical,wooden|brush|massage|haircare|natural|handcrafted,true,true,false,22
Carved Wooden Comb with Case,"Intricately carved wooden comb with matching protective case, handcrafted by master woodcarvers from Saharanpur. Features traditional Indian motifs and designs created using techniques passed through generations.",899,1099,30,Hair Care,Beauty & Personal Care,carved_comb_1.jpg|carved_comb_2.jpg|carved_comb_3.jpg,brijesh.kumar@lokrise.in,Saharanpur,physical,wooden|comb|carved|traditional|handcrafted|hair-care,true,false,true,18
Wooden Hair Care Gift Set,"Beautiful gift set containing neem wood comb, wooden hair brush, and hair oil applicator. All items handcrafted by skilled woodworkers using sustainable wood and traditional techniques.",1499,1799,20,Hair Care,Beauty & Personal Care,wooden_hairset_1.jpg|wooden_hairset_2.jpg|wooden_hairset_3.jpg,brijesh.kumar@lokrise.in,Saharanpur,physical,wooden|hair-care|gift-set|natural|handcrafted|comb,true,true,true,17
Macrame Wall Hanging (Large),"Intricate macrame wall hanging handcrafted by rural women artisans from Kerala. Made using natural cotton rope and traditional knotting techniques. This bohemian wall art adds texture and warmth to any space.",1499,1799,15,Home Decor,Home & Living,macrame_wall_1.jpg|macrame_wall_2.jpg|macrame_wall_3.jpg,mohan.lal@lokrise.in,Wayanad,physical,macrame|wall-hanging|handcrafted|bohemian|home-decor|cotton,true,true,true,17
Macrame Plant Hangers (Set of 3),"Beautiful set of three macrame plant hangers in varying sizes, handcrafted by rural artisans using natural cotton rope. Perfect for displaying indoor plants while adding bohemian charm to your space.",999,1299,25,Garden & Outdoor,Home & Living,macrame_plant_1.jpg|macrame_plant_2.jpg|macrame_plant_3.jpg,mohan.lal@lokrise.in,Wayanad,physical,macrame|plant-hanger|handcrafted|bohemian|home-decor|cotton,true,false,true,23
Macrame Table Runner,"Elegant macrame table runner handcrafted using natural cotton rope and traditional knotting techniques. Created by women artisans from rural Kerala, this piece adds texture and bohemian style to your dining table.",899,1099,20,Home Decor,Home & Living,macrame_runner_1.jpg|macrame_runner_2.jpg|macrame_runner_3.jpg,mohan.lal@lokrise.in,Wayanad,physical,macrame|table-runner|handcrafted|bohemian|home-decor|cotton,true,true,false,18
Macrame Curtain Tie-Backs (Pair),"Beautiful pair of macrame curtain tie-backs handcrafted by rural artisans using natural cotton rope. Features intricate knotting patterns that add bohemian charm to your window treatments.",649,799,30,Home Decor,Home & Living,macrame_tieback_1.jpg|macrame_tieback_2.jpg|macrame_tieback_3.jpg,mohan.lal@lokrise.in,Wayanad,physical,macrame|curtain|tie-back|handcrafted|bohemian|home-decor,true,false,true,19
Macrame Dream Catcher,"Intricate dream catcher handcrafted with macrame knotting techniques using natural cotton rope. Created by women artisans from Kerala, this piece combines traditional dream catcher design with macrame artistry.",799,999,25,Home Decor,Home & Living,macrame_dream_1.jpg|macrame_dream_2.jpg|macrame_dream_3.jpg,mohan.lal@lokrise.in,Wayanad,physical,macrame|dream-catcher|handcrafted|bohemian|home-decor|cotton,true,true,true,20
Cow Dung Diyas (Pack of 24),"Eco-friendly diyas (oil lamps) handmade from cow dung by rural women from Uttar Pradesh. These traditional oil lamps are completely biodegradable, burn longer than clay diyas, and are ideal for festivals and religious ceremonies.",299,399,75,Religious & Festive,Home & Living,cowdung_diya_1.jpg|cowdung_diya_2.jpg|cowdung_diya_3.jpg,santosh.mahto@lokrise.in,Barpeta,physical,cow-dung|diya|eco-friendly|festival|religious|sustainable,true,true,true,25
Cow Dung Havan Cups (Set of 12),"Traditional havan cups handcrafted from cow dung by rural artisans. Used for religious ceremonies and rituals, these cups are completely natural and considered auspicious in Hindu traditions.",399,499,50,Religious & Festive,Home & Living,cowdung_havan_1.jpg|cowdung_havan_2.jpg|cowdung_havan_3.jpg,santosh.mahto@lokrise.in,Barpeta,physical,cow-dung|havan|eco-friendly|religious|sustainable|traditional,true,false,true,20
Cow Dung Incense Stick Holder (Set of 5),"Beautiful incense stick holders handcrafted from cow dung and decorated with natural colors. Made by rural women artisans using traditional techniques, these eco-friendly holders are perfect for home or meditation spaces.",349,449,60,Religious & Festive,Home & Living,cowdung_holder_1.jpg|cowdung_holder_2.jpg|cowdung_holder_3.jpg,santosh.mahto@lokrise.in,Barpeta,physical,cow-dung|incense|holder|eco-friendly|sustainable|handcrafted,true,true,false,22
Natural Cow Dung Plant Fertilizer (1kg),"Organic plant fertilizer made from processed cow dung by rural farmers. This natural, chemical-free fertilizer is rich in nutrients and beneficial microbes, perfect for all types of plants and gardens.",199,249,100,Garden & Outdoor,Home & Living,cowdung_fertilizer_1.jpg|cowdung_fertilizer_2.jpg|cowdung_fertilizer_3.jpg,santosh.mahto@lokrise.in,Barpeta,physical,cow-dung|fertilizer|organic|garden|eco-friendly|sustainable,true,false,true,20
Cow Dung Rakhi Set (Set of 5),"Unique rakhi (sacred thread) set handcrafted from cow dung and decorated with natural colors and seeds. Made by rural women artisans for the festival of Raksha Bandhan, these eco-friendly rakhis are completely biodegradable.",349,449,80,Religious & Festive,Home & Living,cowdung_rakhi_1.jpg|cowdung_rakhi_2.jpg|cowdung_rakhi_3.jpg,santosh.mahto@lokrise.in,Barpeta,physical,cow-dung|rakhi|eco-friendly|festival|sustainable|handcrafted,true,true,true,22
Recycled Fabric Tote Bag,"Durable tote bag handcrafted from recycled cotton fabric by rural women artisans. Features beautiful patchwork design with traditional patterns and secure inner pocket. Perfect eco-friendly alternative to plastic bags.",599,799,40,Bags & Accessories,Fashion,recycled_tote_1.jpg|recycled_tote_2.jpg|recycled_tote_3.jpg,lakshmi.devi@lokrise.in,Bastar,physical,recycled|tote|eco-friendly|sustainable|handcrafted|fabric,true,true,true,25
Upcycled Fabric Laptop Sleeve,"Padded laptop sleeve handcrafted from upcycled cotton fabric by tribal artisans from Chhattisgarh. Features traditional patterns, secure closure, and soft inner lining to protect your device.",749,999,30,Tech Accessories,Fashion,recycled_sleeve_1.jpg|recycled_sleeve_2.jpg|recycled_sleeve_3.jpg,lakshmi.devi@lokrise.in,Bastar,physical,recycled|laptop-sleeve|eco-friendly|sustainable|handcrafted|upcycled,true,false,false,25
Recycled Sari Scrap Pouches (Set of 3),"Colorful set of three pouches handcrafted from recycled sari scraps by tribal women artisans. Each pouch features unique patchwork of traditional silk and cotton saris with zip closure.",499,649,45,Bags & Accessories,Fashion,recycled_pouch_1.jpg|recycled_pouch_2.jpg|recycled_pouch_3.jpg,lakshmi.devi@lokrise.in,Bastar,physical,recycled|pouch|eco-friendly|sari|patchwork|handcrafted,true,true,false,23
Upcycled Denim Crossbody Bag,"Stylish crossbody bag handcrafted from upcycled denim jeans by tribal artisans from Chhattisgarh. Features hand-embroidered traditional tribal motifs, adjustable strap, and multiple pockets.",899,1199,25,Bags & Accessories,Fashion,recycled_crossbody_1.jpg|recycled_crossbody_2.jpg|recycled_crossbody_3.jpg,lakshmi.devi@lokrise.in,Bastar,physical,recycled|denim|crossbody|eco-friendly|tribal|handcrafted,true,false,true,25
Recycled Textile Yoga Mat Bag,"Functional yoga mat bag handcrafted from recycled cotton textiles by rural women artisans. Features adjustable shoulder strap, drawstring closure, and small outer pocket for essentials.",699,899,35,Bags & Accessories,Fashion,recycled_yoga_1.jpg|recycled_yoga_2.jpg|recycled_yoga_3.jpg,lakshmi.devi@lokrise.in,Bastar,physical,recycled|yoga|eco-friendly|sustainable|handcrafted|cotton,true,true,true,22
Handpainted Warli Coasters (Set of 6),"Beautiful coaster set handcrafted from terracotta and hand-painted with traditional Warli tribal art from Maharashtra. Each coaster is individually made and painted by tribal artisans, making every set unique.",599,799,30,Kitchen & Dining,Home & Living,warli_coaster_1.jpg|warli_coaster_2.jpg|warli_coaster_3.jpg,lakshmi.devi@lokrise.in,Bastar,physical,warli|coaster|tribal|handpainted|traditional|terracotta,true,true,true,25
Warli Painting on Handmade Paper (10"x12"),"Original Warli painting created by tribal artists from Chhattisgarh on handmade paper. Features traditional white-on-earth-tone depictions of village life, celebrations, and nature.",899,1199,20,Home Decor,Home & Living,warli_painting_1.jpg|warli_painting_2.jpg|warli_painting_3.jpg,lakshmi.devi@lokrise.in,Bastar,physical,warli|painting|tribal|handpainted|traditional|art,true,false,false,25
Warli Hand-Painted Cotton Cushion Cover,"Beautiful cushion cover made from handwoven cotton and hand-painted with traditional Warli art by tribal artisans. Features zipper closure and traditional scenes of rural life.",499,649,35,Home Decor,Home & Living,warli_cushion_1.jpg|warli_cushion_2.jpg|warli_cushion_3.jpg,lakshmi.devi@lokrise.in,Bastar,physical,warli|cushion|tribal|handpainted|traditional|cotton,true,true,true,23
Warli Table Runner,"Elegant table runner made from handwoven cotton fabric and hand-painted with traditional Warli tribal art. Created by skilled artisans from Chhattisgarh using natural dyes and authentic techniques.",799,999,25,Home Decor,Home & Living,warli_runner_1.jpg|warli_runner_2.jpg|warli_runner_3.jpg,lakshmi.devi@lokrise.in,Bastar,physical,warli|table-runner|tribal|handpainted|traditional|cotton,true,false,true,20
Warli Art Ceramic Mug Set (Set of 2),"Beautiful set of two ceramic mugs hand-painted with traditional Warli tribal art. Each piece is individually painted by tribal artists depicting scenes of rural life, nature, and celebrations.",549,699,40,Kitchen & Dining,Home & Living,warli_mug_1.jpg|warli_mug_2.jpg|warli_mug_3.jpg,lakshmi.devi@lokrise.in,Bastar,physical,warli|mug|tribal|handpainted|traditional|ceramic,true,true,false,21
Ayurvedic Hair Oil Blend (200ml),"Traditional hair oil blend crafted using ancient Ayurvedic recipes by rural herbalists from Himachal Pradesh. Contains coconut oil infused with amla, brahmi, bhringraj and other herbs that promote hair growth and prevent premature graying.",399,499,45,Hair Care,Beauty & Personal Care,hairblend_oil_1.jpg|hairblend_oil_2.jpg|hairblend_oil_3.jpg,gopal.singh@lokrise.in,Shimla,physical,ayurvedic|hair-oil|natural|herbal|traditional|organic,true,true,true,20
Anti-Dandruff Neem Hair Oil (200ml),"Therapeutic hair oil blend made with neem and other medicinal herbs using traditional Ayurvedic methods. Helps treat dandruff, scalp infections, and itchiness while nourishing the hair roots.",349,449,50,Hair Care,Beauty & Personal Care,neem_oil_1.jpg|neem_oil_2.jpg|neem_oil_3.jpg,gopal.singh@lokrise.in,Shimla,physical,neem|hair-oil|anti-dandruff|ayurvedic|natural|herbal,true,false,true,22
Growth-Boosting Onion Hair Oil (200ml),"Ayurvedic hair oil blend made with onion extract and herbs known for promoting hair growth. Crafted using traditional cold-infusion technique by rural herbalists from Himachal Pradesh.",399,499,45,Hair Care,Beauty & Personal Care,onion_oil_1.jpg|onion_oil_2.jpg|onion_oil_3.jpg,gopal.singh@lokrise.in,Shimla,physical,onion|hair-oil|growth|ayurvedic|natural|herbal,true,true,false,20
Herbal Hair Care Gift Set,"Beautiful gift set containing three Ayurvedic hair oils (hair blend, neem, onion), wooden comb, and herbal hair mask. All products made using traditional recipes and techniques by rural artisans.",999,1299,20,Hair Care,Gift Sets,haircare_gift_1.jpg|haircare_gift_2.jpg|haircare_gift_3.jpg,gopal.singh@lokrise.in,Shimla,physical,hair-care|gift-set|ayurvedic|natural|herbal|traditional,true,false,true,23
Cooling Brahmi Head Massage Oil (100ml),"Special blend created for head massages using brahmi, peppermint, and other cooling herbs. Made using traditional Ayurvedic recipes by rural herbalists from Himachal Pradesh. Relieves stress and promotes mental clarity.",299,399,60,Hair Care,Beauty & Personal Care,brahmi_oil_1.jpg|brahmi_oil_2.jpg|brahmi_oil_3.jpg,gopal.singh@lokrise.in,Shimla,physical,brahmi|massage-oil|cooling|ayurvedic|natural|herbal,true,true,true,25
Palm Leaf Oval Basket,"Multi-purpose basket handwoven from sustainable palm leaves by tribal artisans from Kerala. This eco-friendly basket features intricate weaving patterns and is perfect for storage or as a beautiful decorative piece.",649,849,30,Storage Solutions,Home & Living,palm_basket_1.jpg|palm_basket_2.jpg|palm_basket_3.jpg,mohan.lal@lokrise.in,Wayanad,physical,palm-leaf|basket|eco-friendly|sustainable|handwoven|storage,true,true,true,24
Palm Leaf Clutch Purse,"Elegant clutch purse handwoven from palm leaves by rural women artisans from Kerala. Features zipper closure, fabric lining, and intricate weaving patterns. Each piece is naturally sustainable and biodegradable.",699,899,35,Bags & Accessories,Fashion,palm_clutch_1.jpg|palm_clutch_2.jpg|palm_clutch_3.jpg,mohan.lal@lokrise.in,Wayanad,physical,palm-leaf|clutch|eco-friendly|sustainable|handwoven|fashion,true,false,false,22
Palm Leaf Table Mat Set (Set of 6),"Beautiful set of six table mats handwoven from palm leaves by rural artisans from Kerala. These eco-friendly mats feature intricate patterns and are perfect for adding a natural element to your dining table.",599,799,40,Kitchen & Dining,Home & Living,palm_mat_1.jpg|palm_mat_2.jpg|palm_mat_3.jpg,mohan.lal@lokrise.in,Wayanad,physical,palm-leaf|table-mat|eco-friendly|sustainable|handwoven|dining,true,true,false,25
Palm Leaf Magazine Holder,"Functional magazine holder handwoven from sustainable palm leaves by tribal artisans. Features sturdy construction with intricate weaving patterns perfect for organizing magazines or papers while adding natural texture to your space.",799,999,25,Storage Solutions,Home & Living,palm_magazine_1.jpg|palm_magazine_2.jpg|palm_magazine_3.jpg,mohan.lal@lokrise.in,Wayanad,physical,palm-leaf|magazine-holder|eco-friendly|sustainable|handwoven|storage,true,false,true,20
Palm Leaf Gift Packaging (Set of 3),"Eco-friendly gift boxes handwoven from palm leaves in three different sizes. Perfect sustainable alternative to conventional gift packaging. Created by rural artisans from Kerala using traditional weaving techniques.",499,649,50,Gift Packs,Home & Living,palm_gift_1.jpg|palm_gift_2.jpg|palm_gift_3.jpg,mohan.lal@lokrise.in,Wayanad,physical,palm-leaf|gift-box|eco-friendly|sustainable|handwoven|packaging,true,true,true,23
OnePlus 11,6.7-inch AMOLED display with Snapdragon 8 Gen 2 processor and 8GB RAM,49999,54999,25,Electronics,Mobile Phones,oneplus11.jpg|oneplus11_2.jpg,priya.sharma@example.com,Jaipur,physical,smartphone|android|flagship|5g,true,true,true,10
iPhone 14 Pro,6.1-inch Super Retina XDR display with A16 Bionic chip and 6GB RAM,119900,129900,15,Electronics,Mobile Phones,iphone14pro.jpg|iphone14pro_2.jpg,deepika.singh@example.com,Bangalore,physical,smartphone|ios|apple|premium,true,true,true,8
Samsung Galaxy S23,6.1-inch Dynamic AMOLED display with Snapdragon 8 Gen 2 processor,74999,79999,20,Electronics,Mobile Phones,galaxys23.jpg|galaxys23_2.jpg,ravi.verma@example.com,Ludhiana,physical,smartphone|android|samsung|waterproof,true,false,true,6
Vivo V27 Pro,6.7-inch AMOLED display with MediaTek Dimensity 8200 processor,37999,42999,30,Electronics,Mobile Phones,vivov27pro.jpg|vivov27pro_2.jpg,sandeep.joshi@example.com,Pune,physical,smartphone|android|camera|midrange,true,false,true,12
Redmi Note 12 Pro,6.67-inch AMOLED display with MediaTek Dimensity 1080 processor,24999,27999,50,Electronics,Mobile Phones,redminote12pro.jpg|redminote12pro_2.jpg,arjun.menon@example.com,Kochi,physical,smartphone|android|budget|5g,true,false,true,10
HP Pavilion 15,15.6-inch FHD display with Intel Core i5 12th Gen and 8GB RAM,64999,69999,12,Electronics,Laptops,hp_pavilion.jpg|hp_pavilion_2.jpg,priya.sharma@example.com,Jaipur,physical,laptop|windows|student|intel,true,true,false,7
MacBook Air M2,13.6-inch Liquid Retina display with Apple M2 chip and 8GB RAM,114900,119900,8,Electronics,Laptops,macbook_air.jpg|macbook_air_2.jpg,deepika.singh@example.com,Bangalore,physical,laptop|apple|macOS|lightweight,true,true,true,4
Lenovo IdeaPad Gaming,15.6-inch FHD display with AMD Ryzen 5 5600H and 16GB RAM,71999,79999,15,Electronics,Laptops,lenovo_ideapad.jpg|lenovo_ideapad_2.jpg,ravi.verma@example.com,Ludhiana,physical,laptop|gaming|amd|windows,true,false,true,10
Dell Inspiron 14,14-inch FHD display with Intel Core i7 11th Gen and 16GB RAM,82999,89999,10,Electronics,Laptops,dell_inspiron.jpg|dell_inspiron_2.jpg,sandeep.joshi@example.com,Pune,physical,laptop|windows|business|intel,true,false,false,8
Asus TUF Gaming A15,15.6-inch FHD display with AMD Ryzen 7 4800H and 16GB RAM,84999,94999,7,Electronics,Laptops,asus_tuf.jpg|asus_tuf_2.jpg,arjun.menon@example.com,Kochi,physical,laptop|gaming|amd|windows,true,true,false,11
Samsung Double Door Refrigerator,253L capacity with digital inverter compressor,28490,32990,6,Electronics,Home Appliances,samsung_fridge.jpg|samsung_fridge_2.jpg,priya.sharma@example.com,Jaipur,physical,refrigerator|samsung|energy_efficient,true,false,false,14
LG Front Load Washing Machine,8 kg capacity with steam and AI technology,38990,42990,8,Electronics,Home Appliances,lg_washing.jpg|lg_washing_2.jpg,deepika.singh@example.com,Bangalore,physical,washing_machine|lg|front_load,true,true,false,9
Havells Air Fryer,6.5L large capacity digital air fryer,7499,9499,20,Electronics,Home Appliances,havells_airfryer.jpg|havells_airfryer_2.jpg,ravi.verma@example.com,Ludhiana,physical,air_fryer|kitchen|appliance,true,false,true,21
Bajaj Mixer Grinder,750W power with 3 stainless steel jars,3199,3999,30,Electronics,Home Appliances,bajaj_mixer.jpg|bajaj_mixer_2.jpg,sandeep.joshi@example.com,Pune,physical,mixer|kitchen|bajaj,true,false,true,20
Crompton Water Heater,15L storage geyser with advanced temperature control,8999,11999,12,Electronics,Home Appliances,crompton_geyser.jpg|crompton_geyser_2.jpg,arjun.menon@example.com,Kochi,physical,geyser|water_heater|winter,true,false,false,25
Van Heusen Men's Formal Shirt,White slim fit cotton formal shirt,1799,2499,35,Fashion,Men's Clothing,vanheusen_shirt.jpg|vanheusen_shirt_2.jpg,priya.sharma@example.com,Jaipur,physical,shirt|formal|men|cotton,true,false,true,28
Allen Solly Men's Polo T-Shirt,Navy blue cotton blend polo t-shirt,1299,1699,50,Fashion,Men's Clothing,allensolly_polo.jpg|allensolly_polo_2.jpg,deepika.singh@example.com,Bangalore,physical,tshirt|casual|men|cotton,true,true,true,24
Peter England Men's Trousers,Black slim fit formal trousers,1999,2499,30,Fashion,Men's Clothing,peter_england_trousers.jpg|peter_england_trousers_2.jpg,ravi.verma@example.com,Ludhiana,physical,trousers|formal|men|office,true,false,false,20
Wrangler Men's Jeans,Blue slim fit stretch denim jeans,2799,3299,25,Fashion,Men's Clothing,wrangler_jeans.jpg|wrangler_jeans_2.jpg,sandeep.joshi@example.com,Pune,physical,jeans|casual|men|denim,true,true,false,15
U.S. Polo Assn. Men's Sweatshirt,Grey cotton blend hooded sweatshirt,2299,2999,20,Fashion,Men's Clothing,uspolo_sweatshirt.jpg|uspolo_sweatshirt_2.jpg,arjun.menon@example.com,Kochi,physical,sweatshirt|winter|men|hoodie,true,false,true,23
Biba Women's Kurta,Blue printed cotton straight kurta,1499,1999,40,Fashion,Women's Clothing,biba_kurta.jpg|biba_kurta_2.jpg,priya.sharma@example.com,Jaipur,physical,kurta|ethnic|women|cotton,true,true,true,25
W for Woman Palazzo,Black solid palazzo with elastic waistband,1299,1699,35,Fashion,Women's Clothing,w_palazzo.jpg|w_palazzo_2.jpg,deepika.singh@example.com,Bangalore,physical,palazzo|ethnic|women|comfortable,true,false,true,24
Lavie Women's Handbag,Brown faux leather structured handbag,1899,2499,25,Fashion,Women's Clothing,lavie_handbag.jpg|lavie_handbag_2.jpg,ravi.verma@example.com,Ludhiana,physical,handbag|accessories|women|fashion,true,true,false,24
AND Women's A-Line Dress,Black solid knee-length A-line dress,2499,2999,20,Fashion,Women's Clothing,and_dress.jpg|and_dress_2.jpg,sandeep.joshi@example.com,Pune,physical,dress|western|women|party,true,false,false,17
Global Desi Women's Tops,Multicolor printed casual top,1299,1799,30,Fashion,Women's Clothing,globaldesi_top.jpg|globaldesi_top_2.jpg,arjun.menon@example.com,Kochi,physical,top|casual|women|printed,true,false,true,28
Little Kangaroos Kids T-Shirt,Red cotton round neck t-shirt,699,899,50,Fashion,Kids' Wear,kangaroos_tshirt.jpg|kangaroos_tshirt_2.jpg,priya.sharma@example.com,Jaipur,physical,tshirt|kids|cotton|casual,true,false,true,22
Gini and Jony Kids Jeans,Blue slim fit denim jeans,1299,1599,30,Fashion,Kids' Wear,gini_jeans.jpg|gini_jeans_2.jpg,deepika.singh@example.com,Bangalore,physical,jeans|kids|denim|durable,true,true,false,19
Allen Solly Junior Shirt,White cotton blend casual shirt,899,1199,40,Fashion,Kids' Wear,allensolly_kids_shirt.jpg|allensolly_kids_shirt_2.jpg,ravi.verma@example.com,Ludhiana,physical,shirt|kids|formal|school,true,false,true,25
Lilliput Kids Dress,Pink floral printed frock,999,1299,35,Fashion,Kids' Wear,lilliput_dress.jpg|lilliput_dress_2.jpg,sandeep.joshi@example.com,Pune,physical,dress|kids|girls|party,true,true,true,23
United Colors of Benetton Kids Hoodie,Grey printed cotton blend hoodie,1499,1899,25,Fashion,Kids' Wear,benetton_hoodie.jpg|benetton_hoodie_2.jpg,arjun.menon@example.com,Kochi,physical,hoodie|kids|winter|casual,true,false,false,21
The Immortals of Meluha,Historical fiction novel by Amish Tripathi,399,499,50,Books,Fiction,meluha.jpg|meluha_2.jpg,priya.sharma@example.com,Jaipur,physical,fiction|mythology|indian|bestseller,true,true,true,20
